,atds
1642,0.6689
1643,0.6859
1644,0.6498
1645,0.6572
1646,0.6852
1647,0.615
1648,0.6474
1649,0.6844
1650,0.669
1651,0.6764
1652,0.6811
1653,0.66
1654,0.6751
1655,0.6557
1656,0.6669
1657,0.7
1658,0.6616
1659,0.699
1660,0.6835
1661,0.6372
1662,0.6556
1663,0.6768
1664,0.593
1665,0.7063
1666,0.631
1667,0.6767
1668,0.6526
1669,0.6485
1670,0.6612
1671,0.6655
1672,0.6303
1673,0.6372
1674,0.6842
1675,0.6532
1676,0.6924
1677,0.6761
1678,0.6905
1679,0.6744
1680,0.7136
1681,0.64
1682,0.6771
1683,0.6842
1684,0.6768
1685,0.6588
1686,0.6422
1687,0.6494
1688,0.6704
1689,0.6398
1690,0.6733
1691,0.6482
1692,0.7056
1693,0.6463
1694,0.6804
1695,0.6707
1696,0.6575
1697,0.667
1698,0.6824
1699,0.6716
1700,0.6738
1701,0.6658
1702,0.6617
1703,0.7231
1704,0.6805
1705,0.6836
1706,0.657
1707,0.6841
1708,0.6483
1709,0.6691
1710,0.6554
1711,0.6482
1712,0.6541
1713,0.6255
1714,0.6444
1715,0.6594
1716,0.6718
1717,0.5617
1718,0.6675
1719,0.6703
1720,0.6764
1721,0.6332
1722,0.6584
1723,0.625
1724,0.6812
1725,0.6955
1726,0.6775
1727,0.6431
1728,0.6863
1729,0.6493
1730,0.6677
1731,0.6425
1732,0.65
1733,0.6168
1734,0.6882
1735,0.6922
1736,0.6739
1737,0.6855
1738,0.6761
1739,0.6732
1740,0.6312
1741,0.6633
1742,0.6744
1743,0.6756
1744,0.6563
1745,0.6832
1746,0.6962
1747,0.6871
1748,0.6963
1749,0.6735
1750,0.6271
1751,0.6681
1752,0.6809
1753,0.7039
1754,0.6687
1755,0.6502
1756,0.6628
1757,0.6641
1758,0.6825
1759,0.6686
1760,0.6824
1761,0.6647
1762,0.6544
1763,0.6726
1764,0.6651
1765,0.6396
1766,0.6634
1767,0.655
1768,0.6691
1769,0.6902
1770,0.6691
1771,0.6446
1772,0.6538
1773,0.6703
1774,0.6634
1775,0.6595
1776,0.6345
1777,0.6416
1778,0.6931
1779,0.6638
1780,0.6809
1781,0.6758
1782,0.6284
1783,0.6662
1784,0.6423
1785,0.651
1786,0.6973
1787,0.6636
1788,0.655
1789,0.6368
1790,0.6856
1791,0.6887
1792,0.6793
1793,0.6411
1794,0.6564
1795,0.6478
1796,0.6909
1797,0.665
1798,0.6459
1799,0.6357
1800,0.6678
1801,0.627
1802,0.6459
1803,0.6304
1804,0.6705
1805,0.71
1806,0.6706
1807,0.6618
1808,0.6891
1809,0.6818
1810,0.6473
1811,0.6517
1812,0.6388
1813,0.6573
1814,0.6592
1815,0.6723
1816,0.663
1817,0.6474
1818,0.686
1819,0.6607
1820,0.6766
1821,0.6459
1822,0.664
1823,0.6458
1824,0.6315
1825,0.6773
1826,0.6496
1827,0.6175
1828,0.7062
1829,0.658
1830,0.6727
1831,0.6637
1832,0.6698
1833,0.6997
1834,0.6399
1835,0.6403
1836,0.6219
1837,0.6402
1838,0.6648
1839,0.6543
1840,0.6699
1841,0.6577
1842,0.6424
1843,0.6324
1844,0.6622
1845,0.6285
1846,0.6138
1847,0.6779
1848,0.6829
1849,0.6906
1850,0.6378
1851,0.6672
1852,0.6699
1853,0.6485
1854,0.6617
1855,0.6231
1856,0.6688
1857,0.6865
1858,0.6681
1859,0.6616
1860,0.6654
1861,0.6454
1862,0.6622
1863,0.6579
1864,0.6636
1865,0.6485
1866,0.6632
1867,0.6638
1868,0.6485
1869,0.7017
1870,0.6756
1871,0.6604
1872,0.6624
1873,0.6519
1874,0.6786
1875,0.6659
1876,0.6449
1877,0.6695
1878,0.6397
1879,0.6866
1880,0.6492
1881,0.704
1882,0.6855
1883,0.6302
1884,0.6696
1885,0.6585
1886,0.6783
1887,0.6498
